user_id,community_id
5791,9
5792,6
5793,6
5794,1
5795,6
5796,7
5797,0
5798,3
5799,10
5800,2
5801,1
5802,4
5803,11
5804,6
5805,0
5806,1
5807,6
5808,1
5809,9
5810,0
5811,5
5812,2
5813,5
5814,8
5815,0
5816,5
5817,4
5818,1
5819,7
5820,0
5821,1
5822,8
5823,1
5824,9
5825,11
5826,9
5827,11
5828,0
5829,9
5830,7
5831,8
5832,9
5833,9
5834,1
5835,5
5836,9
5837,2
5838,10
5839,4
5840,6
5841,2
5842,2
5843,8
5844,2
5845,2
5846,0
5847,12
5848,0
5849,8
5850,5
5851,2
5852,1
5853,2
5854,0
5855,5
5856,0
5857,3
5858,2
5859,5
5860,5
5861,3
5862,10
5863,10
5864,11
5865,8
5866,8
5867,0
5868,13
5869,3
5870,7
5871,12
5872,1
5873,9
5874,11
5875,6
5876,4
5877,8
5878,4
5879,10
5880,1
5881,11
5882,0
5883,8
5884,11
5885,6
5886,4
5887,3
5888,6
5889,4
5890,11
5891,1
5892,3
5893,8
5894,10
5895,6
5896,4
5897,0
5898,0
5899,0
5900,9
5901,2
5902,0
5903,2
5904,2
5905,9
5906,6
5907,4
5908,7
5909,0
5910,1
5911,4
5912,1
5913,4
5914,6
5915,1
5916,13
5917,0
5918,5
5919,10
5920,13
5921,11
5922,11
5923,0
5924,7
5925,12
5926,7
5927,13
5928,8
5929,0
5930,7
5931,10
5932,10
5933,6
5934,0
5935,11
5936,1
5937,3
5938,7
5939,8
5940,11
5941,3
5942,4
5943,1
5944,6
5945,2
5946,13
5947,10
5948,4
5949,1
5950,1
5951,3
5952,5
5953,9
5954,0
5955,0
5956,10
5957,1
5958,8
5959,4
5960,2
5961,7
5962,8
5963,11
5964,10
5965,6
5966,2
5967,5
5968,4
5969,0
5970,2
5971,2
5972,12
5973,0
5974,2
5975,1
5976,7
5977,3
5978,2
5979,3
5980,6
5981,5
5982,10
5983,11
5984,6
5985,8
5986,13
5987,5
5988,0
5989,0
5990,5
5991,5
5992,4
5993,0
5994,12
5995,2
5996,9
5997,6
5998,1
5999,9
6000,2
6001,4
6002,0
6003,13
6004,8
6005,1
6006,13
6007,12
6008,5
6009,6
6010,9
6011,0
6012,4
6013,11
6014,2
6015,8
6016,5
6017,8
6018,6
6019,0
6020,10
6021,2
6022,2
6023,0
6024,2
6025,5
6026,2
6027,13
6028,13
6029,4
6030,4
6031,6
6032,5
6033,0
6034,11
6035,11
6036,9
6037,3
6038,2
6039,4
6040,8
6041,7
6042,9
6043,1
6044,12
6045,3
6046,6
6047,9
6048,6
6049,4
6050,1
6051,11
6052,1
6053,2
6054,3
6055,5
6056,2
6057,8
6058,3
6059,9
6060,11
6061,3
6062,7
6063,2
6064,3
6065,4
6066,8
6067,4
6068,7
6069,1
6070,4
6071,8
6072,0
6073,11
6074,8
6075,5
6076,0
6077,2
6078,6
6079,5
6080,2
6081,10
6082,11
6083,4
6084,2
6085,8
6086,11
6087,0
6088,5
6089,13
6090,3
6091,0
6092,11
6093,7
6094,2
6095,13
6096,2
6097,5
6098,7
6099,1
6100,0
6101,5
6102,2
6103,2
6104,0
6105,12
6106,0
6107,1
6108,8
6109,7
6110,2
6111,6
6112,6
6113,0
6114,7
6115,3
6116,1
6117,4
6118,8
6119,3
6120,2
6121,8
6122,7
6123,1
6124,1
6125,5
6126,1
6127,9
6128,6
6129,0
6130,11
6131,0
6132,1
6133,6
6134,7
6135,12
6136,4
6137,3
6138,8
6139,8
6140,12
6141,10
6142,6
6143,5
6144,0
6145,6
6146,3
6147,9
6148,2
6149,10
6150,0
6151,12
6152,6
6153,6
6154,0
6155,10
6156,4
6157,3
6158,2
6159,5
6160,0
6161,10
6162,6
6163,5
6164,11
6165,12
6166,8
6167,6
6168,7
6169,4
6170,2
6171,5
6172,0
6173,6
6174,9
6175,9
6176,7
6177,0
6178,2
6179,2
6180,6
6181,4
6182,1
6183,5
6184,3
6185,0
6186,2
6187,4
6188,0
6189,2
6190,1
6191,9
6192,3
6193,4
6194,5
6195,2
6196,5
6197,9
6198,1
6199,0
6200,0
6201,1
6202,1
6203,10
6204,6
6205,8
6206,10
6207,9
6208,2
6209,6
6210,8
6211,11
6212,5
6213,5
6214,13
6215,3
6216,9
6217,5
6218,1
6219,12
6220,1
6221,1
6222,3
6223,0
6224,3
6225,9
6226,11
6227,4
6228,6
6229,0
6230,10
6231,1
6232,0
6233,10
6234,11
6235,4
6236,1
6237,6
6238,4
6239,1
6240,3
6241,12
6242,5
6243,10
6244,7
6245,6
6246,4
6247,7
6248,8
6249,9
6250,3
6251,3
6252,4
6253,0
6254,2
6255,9
6256,0
6257,6
6258,4
6259,1
6260,0
6261,3
6262,1
6263,11
6264,10
6265,0
6266,0
6267,7
6268,7
6269,0
6270,0
6271,1
6272,9
6273,2
6274,2
6275,2
6276,7
6277,11
6278,4
6279,0
6280,13
6281,2
6282,1
6283,5
6284,3
6285,3
6286,1
6287,8
6288,3
6289,0
6290,8
6291,10
6292,1
6293,5
6294,8
6295,9
6296,2
6297,0
6298,2
6299,3
6300,7
6301,3
6302,2
6303,3
6304,6
6305,13
6306,3
6307,2
6308,1
6309,9
6310,1
6311,1
6312,7
6313,5
6314,1
6315,0
6316,6
6317,1
6318,7
6319,4
6320,11
6321,0
6322,1
6323,8
6324,13
6325,11
6326,1
6327,9
6328,2
6329,1
6330,0
6331,7
6332,4
6333,2
6334,12
6335,0
6336,4
6337,0
6338,5
6339,8
6340,10
6341,1
6342,2
6343,9
6344,0
6345,0
6346,3
6347,9
6348,0
6349,5
6350,5
6351,1
6352,6
6353,10
6354,11
6355,12
6356,10
6357,0
6358,0
6359,5
6360,10
6361,1
6362,6
6363,4
6364,10
6365,1
6366,0
6367,0
6368,5
6369,4
6370,2
6371,0
6372,10
6373,3
6374,7
6375,0
6376,6
6377,8
6378,9
6379,4
6380,8
6381,8
6382,12
6383,0
6384,9
6385,2
6386,7
6387,2
6388,12
6389,10
6390,11
6391,1
6392,2
6393,7
6394,0
6395,2
6396,13
6397,1
6398,7
6399,11
6400,9
6401,9
6402,1
6403,1
6404,2
6405,4
6406,1
6407,0
6408,3
6409,1
6410,3
6411,9
6412,9
6413,11
6414,6
6415,2
6416,6
6417,10
6418,1
6419,9
6420,0
6421,4
6422,7
6423,7
6424,10
6425,3
6426,5
6427,6
6428,0
6429,11
6430,3
6431,9
6432,7
6433,4
6434,3
6435,11
6436,7
6437,2
6438,3
6439,11
6440,0
6441,4
6442,6
6443,8
6444,9
6445,4
6446,10
6447,1
6448,10
6449,0
6450,8
6451,0
6452,1
6453,3
6454,2
6455,8
6456,5
6457,1
6458,8
6459,6
6460,1
6461,3
6462,9
6463,2
6464,2
6465,10
6466,1
6467,0
6468,2
6469,3
6470,11
6471,1
6472,13
6473,4
6474,5
6475,0
6476,11
6477,7
6478,13
6479,5
6480,10
6481,0
6482,5
6483,1
6484,11
6485,12
6486,2
6487,2
6488,5
6489,3
6490,1
6491,8
6492,8
6493,3
6494,9
6495,3
6496,8
6497,10
6498,7
6499,5
6500,3
6501,1
6502,2
6503,2
6504,0
6505,13
6506,2
6507,2
6508,0
6509,5
6510,3
6511,8
6512,13
6513,5
6514,4
6515,5
6516,3
6517,7
6518,8
6519,7
6520,3
6521,10
6522,11
6523,0
6524,2
6525,3
6526,7
6527,2
6528,9
6529,1
6530,4
6531,4
6532,3
6533,0
6534,7
6535,10
6536,13
6537,2
6538,11
6539,0
6540,13
6541,0
6542,7
6543,6
6544,13
6545,0
6546,9
6547,3
6548,10
6549,3
6550,2
6551,7
6552,0
6553,0
6554,9
6555,11
6556,8
6557,0
6558,5
6559,6
6560,8
6561,13
6562,2
6563,0
6564,4
6565,4
6566,10
6567,1
6568,5
6569,13
6570,7
6571,13
6572,7
6573,3
6574,0
6575,6
6576,8
6577,5
6578,9
6579,4
6580,6
6581,0
6582,8
6583,10
6584,8
6585,0
6586,0
6587,0
6588,4
6589,4
6590,3
6591,3
6592,2
6593,6
6594,10
6595,3
6596,12
6597,7
6598,2
6599,2
6600,3
6601,2
6602,6
6603,6
6604,4
6605,9
6606,6
6607,12
6608,4
6609,11
6610,9
6611,2
6612,5
6613,1
6614,7
6615,9
6616,11
6617,7
6618,0
6619,8
6620,9
6621,1
6622,4
6623,2
6624,1
6625,2
6626,3
6627,9
6628,6
6629,1
6630,6
6631,3
6632,0
6633,6
6634,9
6635,0
6636,7
6637,0
6638,1
6639,1
6640,0
6641,4
6642,6
6643,7
6644,6
6645,7
6646,9
6647,5
6648,2
6649,5
6650,2
6651,7
6652,0
6653,7
6654,1
6655,11
6656,4
6657,11
6658,10
6659,3
6660,2
6661,9
6662,1
6663,13
6664,3
6665,6
6666,7
6667,13
6668,5
6669,12
6670,0
6671,7
6672,0
6673,7
6674,4
6675,10
6676,9
6677,5
6678,0
6679,2
6680,0
6681,0
6682,9
6683,10
6684,3
6685,3
6686,2
6687,1
6688,3
6689,6
6690,4
6691,5
6692,1
6693,2
6694,8
6695,9
6696,0
6697,7
6698,6
6699,13
6700,5
6701,2
6702,13
6703,0
6704,0
6705,9
6706,5
6707,8
6708,8
6709,2
6710,2
6711,4
6712,5
6713,1
6714,11
6715,0
6716,1
6717,0
6718,2
6719,1
6720,1
6721,0
6722,5
6723,3
6724,3
6725,8
6726,1
6727,0
6728,5
6729,8
6730,7
6731,1
6732,7
6733,0
6734,11
6735,3
6736,5
6737,3
6738,5
6739,8
6740,10
6741,8
6742,13
6743,0
6744,5
6745,11
6746,12
6747,5
6748,4
6749,0
6750,2
6751,0
6752,5
6753,7
6754,7
6755,0
6756,2
6757,11
6758,2
6759,10
6760,2
6761,0
6762,2
6763,5
6764,0
6765,6
6766,6
6767,4
6768,7
6769,1
6770,0
6771,10
6772,10
6773,6
6774,3
6775,7
6776,0
6777,15
6778,7
6779,5
6780,11
6781,1
6782,2
6783,0
6784,7
6785,4
6786,6
6787,8
6788,1
6789,1
6790,11
6791,11
6792,2
6793,2
6794,4
6795,2
6796,8
6797,3
6798,1
6799,3
6800,1
6801,10
6802,10
6803,3
6804,2
6805,8
6806,12
6807,13
6808,12
6809,3
6810,13
6811,7
6812,6
6813,6
6814,6
6815,4
6816,0
6817,8
6818,2
6819,10
6820,1
6821,13
6822,8
6823,11
6824,3
6825,1
6826,3
6827,3
6828,9
6829,12
6830,2
6831,5
6832,11
6833,12
6834,5
6835,5
6836,3
6837,1
6838,11
6839,10
6840,3
6841,12
6842,7
6843,0
6844,8
6845,3
6846,13
6847,8
6848,10
6849,0
6850,8
6851,10
6852,0
6853,0
6854,0
6855,2
6856,3
6857,0
6858,5
6859,1
6860,8
6861,4
6862,11
6863,4
6864,7
6865,5
6866,0
6867,5
6868,7
6869,4
6870,5
6871,9
6872,5
6873,10
6874,5
6875,0
6876,3
6877,13
6878,7
6879,10
6880,3
6881,9
6882,4
6883,0
6884,4
6885,3
6886,1
6887,3
6888,5
6889,0
6890,7
6891,8
6892,4
6893,7
6894,11
6895,6
6896,7
6897,8
6898,13
6899,2
6900,6
6901,13
6902,8
6903,1
6904,0
6905,9
6906,7
6907,14
6908,2
6909,0
6910,9
6911,9
6912,13
6913,4
6914,6
6915,9
6916,7
6917,4
6918,6
6919,5
6920,4
6921,3
6922,7
6923,2
6924,2
6925,13
6926,4
6927,2
6928,7
6929,10
6930,4
6931,13
6932,10
6933,7
6934,5
6935,8
6936,4
6937,5
6938,7
6939,7
6940,4
6941,0
6942,1
6943,0
6944,1
6945,9
6946,2
6947,5
6948,2
6949,13
6950,12
6951,7
6952,3
6953,8
6954,0
6955,4
6956,0
6957,4
6958,6
6959,9
6960,7
6961,1
6962,2
6963,1
6964,0
6965,2
6966,6
6967,4
6968,1
6969,6
6970,13
6971,3
6972,13
6973,10
6974,5
6975,6
6976,1
6977,3
6978,5
6979,7
6980,8
6981,3
6982,3
6983,5
6984,4
6985,5
6986,9
6987,2
6988,13
6989,7
6990,12
6991,0
6992,9
6993,4
6994,7
6995,6
6996,9
6997,3
6998,10
6999,4
7000,5
7001,4
7002,3
7003,8
7004,7
7005,5
7006,4
7007,9
7008,8
7009,7
7010,7
7011,8
7012,3
7013,4
7014,12
7015,3
7016,1
7017,7
7018,10
7019,7
7020,4
7021,3
7022,11
7023,0
7024,6
7025,1
7026,11
7027,4
7028,11
7029,2
7030,0
7031,5
7032,1
7033,0
7034,0
7035,0
7036,2
7037,5
7038,2
7039,5
7040,5
7041,8
7042,3
7043,8
7044,5
7045,9
7046,1
7047,3
7048,9
7049,10
7050,11
7051,2
7052,7
7053,0
7054,4
7055,7
7056,6
7057,5
7058,9
7059,2
7060,0
7061,1
7062,4
7063,0
7064,8
7065,6
7066,9
7067,8
7068,7
7069,1
7070,2
7071,8
7072,3
7073,1
7074,11
7075,0
7076,10
7077,8
7078,12
7079,3
7080,4
7081,0
7082,9
7083,4
7084,3
7085,13
7086,3
7087,11
7088,4
7089,10
7090,8
7091,11
7092,4
7093,5
7094,3
7095,2
7096,11
7097,13
7098,6
7099,9
7100,3
7101,0
7102,0
7103,12
7104,4
7105,10
7106,0
7107,2
7108,7
7109,10
7110,5
7111,11
7112,0
7113,6
7114,6
7115,7
7116,6
7117,7
7118,11
7119,11
7120,1
7121,11
7122,2
7123,1
7124,11
7125,2
7126,4
7127,6
7128,4
7129,0
7130,8
7131,7
7132,0
7133,0
7134,11
7135,4
7136,12
7137,8
7138,6
7139,6
7140,3
7141,10
7142,7
7143,2
7144,12
7145,8
7146,1
7147,5
7148,0
7149,15
7150,11
7151,9
7152,0
7153,7
7154,0
7155,1
7156,2
7157,9
7158,7
7159,4
7160,4
7161,7
7162,7
7163,9
7164,1
7165,5
7166,2
7167,9
7168,2
7169,1
7170,3
7171,11
7172,2
7173,5
7174,13
7175,13
7176,10
7177,4
7178,5
7179,6
7180,6
7181,5
7182,4
7183,8
7184,7
7185,9
7186,7
7187,10
7188,4
7189,2
7190,4
7191,4
7192,3
7193,3
7194,0
7195,0
7196,2
7197,6
7198,4
7199,2
7200,4
7201,2
7202,0
7203,2
7204,8
7205,2
7206,2
7207,9
7208,9
7209,4
7210,1
7211,8
7212,0
7213,8
7214,3
7215,10
7216,5
7217,2
7218,3
7219,8
7220,1
7221,6
7222,7
7223,1
7224,4
7225,5
7226,0
7227,6
7228,0
7229,11
7230,4
7231,7
7232,8
7233,9
7234,0
7235,1
7236,2
7237,11
7238,10
7239,2
7240,8
7241,11
7242,6
7243,5
7244,4
7245,4
7246,2
7247,4
7248,5
7249,0
7250,9
7251,1
7252,0
7253,6
7254,8
7255,7
7256,3
7257,8
7258,1
7259,1
7260,0
7261,9
7262,2
7263,1
7264,8
7265,3
7266,5
7267,1
7268,10
7269,1
7270,0
7271,1
7272,1
7273,8
7274,13
7275,7
7276,13
7277,8
7278,9
7279,9
7280,13
7281,6
7282,4
7283,3
7284,2
7285,10
7286,0
7287,1
7288,6
7289,3
7290,7
7291,3
7292,7
7293,5
7294,0
7295,2
7296,4
7297,4
7298,7
7299,7
7300,6
7301,5
7302,7
7303,9
7304,4
7305,10
7306,1
7307,0
7308,0
7309,13
7310,9
7311,0
7312,7
7313,0
7314,1
7315,1
7316,1
7317,7
7318,10
7319,8
7320,5
7321,6
7322,1
7323,5
7324,2
7325,1
7326,3
7327,5
7328,10
7329,1
7330,2
7331,5
7332,0
7333,2
7334,2
7335,2
7336,5
7337,7
7338,3
7339,4
7340,11
7341,6
7342,10
7343,8
7344,9
7345,3
7346,11
7347,4
7348,6
7349,7
7350,8
7351,4
7352,0
7353,4
7354,5
7355,10
7356,5
7357,8
7358,9
7359,9
7360,11
7361,1
7362,4
7363,0
7364,8
7365,0
7366,5
7367,6
7368,5
7369,1
7370,4
7371,8
7372,5
7373,2
7374,3
7375,0
7376,1
7377,0
7378,8
7379,8
7380,11
7381,1
7382,7
7383,1
7384,4
7385,7
7386,3
7387,10
7388,10
7389,2
7390,3
7391,2
7392,3
7393,4
7394,12
7395,10
7396,3
7397,10
7398,8
7399,4
7400,10
7401,6
7402,2
7403,2
7404,5
7405,3
7406,5
7407,3
7408,5
7409,0
7410,3
7411,7
7412,1
7413,6
7414,0
7415,10
7416,5
7417,11
7418,5
7419,6
7420,8
7421,5
7422,3
7423,2
7424,8
7425,11
7426,1
7427,1
7428,3
7429,0
7430,2
7431,1
7432,0
7433,3
7434,8
7435,6
7436,0
7437,0
7438,11
7439,0
7440,1
7441,12
7442,12
7443,7
7444,0
7445,6
7446,5
7447,9
7448,3
7449,0
7450,1
7451,1
7452,11
7453,13
7454,9
7455,1
7456,4
7457,10
7458,6
7459,2
7460,4
7461,1
7462,3
7463,4
7464,0
7465,9
7466,5
7467,10
7468,3
7469,4
7470,0
7471,2
7472,6
7473,4
7474,0
7475,3
7476,6
7477,0
7478,13
7479,0
7480,3
7481,2
7482,1
7483,0
7484,8
7485,8
7486,2
7487,4
7488,0
7489,6
7490,10
7491,0
7492,9
7493,1
7494,2
7495,4
7496,3
7497,7
7498,0
7499,10
7500,13
7501,5
7502,3
7503,7
7504,1
7505,0
7506,8
7507,5
7508,9
7509,9
7510,4
7511,0
7512,10
7513,6
7514,5
7515,9
7516,6
7517,6
7518,10
7519,2
7520,3
7521,0
7522,5
7523,7
7524,9
7525,11
7526,4
7527,7
7528,2
7529,9
7530,4
7531,3
7532,9
7533,10
7534,4
7535,3
7536,1
7537,4
7538,11
7539,2
7540,0
7541,9
7542,9
7543,9
7544,3
7545,0
7546,3
7547,13
7548,13
7549,7
7550,0
7551,9
7552,0
7553,5
7554,2
7555,2
7556,3
7557,0
7558,4
7559,0
7560,0
7561,0
7562,2
7563,2
7564,4
7565,6
7566,2
7567,11
7568,13
7569,0
7570,4
7571,11
7572,0
7573,11
7574,12
7575,1
7576,8
7577,0
7578,1
7579,10
7580,13
7581,6
7582,0
7583,10
7584,12
7585,13
7586,2
7587,0
7588,3
7589,1
7590,0
7591,0
7592,9
7593,0
7594,11
7595,5
7596,13
7597,6
7598,0
7599,6
7600,4
7601,5
7602,1
7603,10
7604,5
7605,3
7606,0
7607,4
7608,0
7609,9
7610,5
7611,13
7612,5
7613,9
7614,3
7615,6
7616,3
7617,13
7618,5
7619,6
7620,8
7621,6
7622,11
7623,6
7624,11
7625,0
7626,12
7627,3
7628,6
7629,1
7630,0
7631,10
7632,0
7633,3
7634,10
7635,0
7636,5
7637,6
7638,0
7639,2
7640,9
7641,0
7642,13
7643,11
7644,0
7645,0
7646,7
7647,3
7648,1
7649,0
7650,7
7651,4
7652,4
7653,1
7654,2
7655,4
7656,5
7657,6
7658,0
7659,6
7660,7
7661,9
7662,3
7663,11
7664,1
7665,7
7666,3
7667,3
7668,3
7669,12
7670,5
7671,8
7672,1
7673,4
7674,5
7675,3
7676,13
7677,4
7678,8
7679,6
7680,5
7681,1
7682,8
7683,0
7684,4
7685,10
7686,3
7687,5
7688,11
7689,1
7690,0
7691,1
7692,0
7693,13
7694,4
7695,11
7696,9
7697,9
7698,0
7699,2
7700,8
7701,3
7702,6
7703,13
7704,11
7705,4
7706,5
7707,5
7708,13
7709,6
7710,0
7711,8
7712,3
7713,10
7714,0
7715,4
7716,2
7717,10
7718,4
7719,0
7720,12
7721,2
7722,2
7723,3
7724,0
7725,8
7726,6
7727,7
7728,1
7729,2
7730,11
7731,1
7732,3
7733,2
7734,7
7735,0
7736,12
7737,5
7738,2
7739,3
7740,5
7741,3
7742,7
7743,11
7744,9
7745,11
7746,7
7747,2
7748,13
7749,12
7750,0
7751,2
7752,7
7753,7
7754,9
7755,7
7756,11
7757,7
7758,13
7759,10
7760,0
7761,4
7762,0
7763,10
7764,12
7765,4
7766,9
7767,9
7768,4
7769,2
7770,13
7771,0
7772,6
7773,9
7774,11
7775,5
7776,3
7777,0
7778,0
7779,12
7780,10
7781,8
7782,10
7783,2
7784,1
7785,7
7786,0
7787,9
7788,5
7789,3
7790,7
7791,0
7792,0
7793,8
7794,0
7795,12
7796,11
7797,5
7798,9
7799,0
7800,0
7801,8
7802,11
7803,1
7804,3
7805,7
7806,9
7807,6
7808,4
7809,6
7810,6
7811,1
7812,6
7813,6
7814,0
7815,2
7816,11
7817,3
7818,0
7819,1
7820,11
7821,8
7822,6
7823,10
7824,8
7825,4
7826,7
7827,9
7828,9
7829,12
7830,10
7831,0
7832,2
7833,0
7834,3
7835,0
7836,0
7837,4
7838,1
7839,7
7840,1
7841,3
7842,10
7843,5
7844,13
7845,0
7846,8
7847,3
7848,9
7849,3
7850,8
7851,2
7852,1
7853,11
7854,6
7855,0
7856,2
7857,5
7858,5
7859,5
7860,3
7861,13
7862,10
7863,4
7864,2
7865,6
7866,3
7867,4
7868,2
7869,0
7870,5
7871,2
7872,8
7873,2
7874,11
7875,0
7876,6
7877,10
7878,4
7879,1
7880,6
7881,0
7882,2
7883,5
7884,5
7885,6
7886,0
7887,4
7888,0
7889,1
7890,0
7891,11
7892,0
7893,5
7894,5
7895,7
7896,10
7897,6
7898,3
7899,1
7900,4
7901,5
7902,13
7903,4
7904,8
7905,8
7906,10
7907,5
7908,7
7909,6
7910,3
7911,0
7912,2
7913,2
7914,2
7915,0
7916,13
7917,6
7918,6
7919,0
7920,0
7921,6
7922,4
7923,2
7924,10
7925,0
7926,2
7927,0
7928,5
7929,11
7930,11
7931,8
7932,3
7933,6
7934,0
7935,2
7936,8
7937,1
7938,0
7939,13
7940,6
7941,12
7942,0
7943,7
7944,2
7945,1
7946,3
7947,2
7948,11
7949,2
7950,7
7951,2
7952,8
7953,0
7954,3
7955,5
7956,1
7957,0
7958,1
7959,4
7960,7
7961,10
7962,4
7963,3
7964,3
7965,7
7966,11
7967,3
7968,10
7969,1
7970,0
7971,0
7972,2
7973,6
7974,13
7975,11
7976,7
7977,3
7978,1
7979,10
7980,6
7981,4
7982,3
7983,8
7984,8
7985,11
7986,1
7987,5
7988,9
7989,5
7990,8
7991,6
7992,2
7993,6
7994,7
7995,10
7996,6
7997,7
7998,3
7999,8
8000,3
8001,3
8002,12
8003,7
8004,3
8005,0
8006,0
8007,8
8008,8
8009,0
8010,7
8011,2
8012,13
8013,7
8014,5
8015,0
8016,7
8017,7
8018,6
8019,7
8020,5
8021,5
8022,10
8023,3
8024,6
8025,1
8026,3
8027,9
8028,1
8029,4
8030,6
8031,11
8032,1
8033,10
8034,0
8035,12
8036,0
8037,4
8038,6
8039,3
8040,4
8041,1
8042,0
8043,5
8044,13
8045,8
8046,2
8047,1
8048,2
8049,7
8050,2
8051,6
8052,5
8053,6
8054,9
8055,1
8056,8
8057,6
8058,1
8059,13
8060,10
8061,2
8062,0
8063,8
8064,9
8065,0
8066,4
8067,9
8068,7
8069,3
8070,6
8071,9
8072,1
8073,1
8074,6
8075,7
8076,9
8077,0
8078,11
8079,0
8080,11
8081,1
8082,11
8083,8
8084,2
8085,3
8086,1
8087,1
8088,13
8089,1
8090,11
8091,5
8092,5
8093,0
8094,2
8095,10
8096,0
8097,13
8098,10
8099,3
8100,9
8101,1
8102,2
8103,1
8104,0
8105,11
8106,0
8107,5
8108,11
8109,4
8110,4
8111,1
8112,5
8113,4
8114,1
8115,6
8116,4
8117,8
8118,5
8119,1
8120,7
8121,1
8122,12
8123,0
8124,5
8125,7
8126,5
8127,0
8128,0
8129,3
8130,2
8131,8
8132,1
8133,10
8134,7
8135,11
8136,11
8137,7
8138,4
8139,7
8140,12
8141,9
8142,0
8143,6
8144,5
8145,7
8146,1
8147,8
8148,7
8149,1
8150,0
8151,4
8152,5
8153,7
8154,0
8155,13
8156,0
8157,10
8158,0
8159,3
8160,9
8161,7
8162,12
8163,1
8164,1
8165,0
8166,10
8167,2
8168,13
8169,0
8170,0
8171,1
8172,7
8173,13
8174,10
8175,1
8176,2
8177,12
8178,10
8179,6
8180,4
8181,0
8182,1
8183,0
8184,12
8185,2
8186,4
8187,10
8188,3
8189,9
8190,12
8191,0
8192,1
8193,0
8194,9
8195,5
8196,1
8197,3
8198,13
8199,2
8200,5
8201,4
8202,7
8203,4
8204,7
8205,11
8206,4
8207,7
8208,7
8209,4
8210,0
8211,10
8212,8
8213,5
8214,0
8215,13
8216,5
8217,10
8218,0
8219,13
8220,0
8221,1
8222,1
8223,4
8224,6
8225,0
8226,2
8227,2
8228,0
8229,4
8230,11
8231,8
8232,11
8233,5
8234,11
8235,2
8236,9
8237,10
8238,10
8239,4
8240,8
8241,3
8242,9
8243,2
8244,11
8245,3
8246,0
8247,9
8248,6
8249,0
8250,6
8251,6
8252,8
8253,7
8254,4
8255,10
8256,0
8257,1
8258,13
8259,11
8260,9
8261,10
8262,3
8263,1
8264,1
8265,10
8266,0
8267,2
8268,0
8269,10
8270,13
8271,7
8272,0
8273,2
8274,4
8275,13
8276,1
8277,7
8278,6
8279,2
8280,11
8281,1
8282,10
8283,3
8284,1
8285,2
8286,7
8287,10
8288,3
8289,0
8290,8
8291,1
8292,4
8293,2
8294,0
8295,2
8296,9
8297,4
8298,8
8299,10
8300,1
8301,1
8302,6
8303,2
8304,8
8305,13
8306,10
8307,1
8308,8
8309,9
8310,0
8311,1
8312,11
8313,1
8314,4
8315,12
8316,9
8317,5
8318,15
8319,2
8320,5
8321,11
8322,5
8323,13
8324,4
8325,4
8326,12
8327,0
8328,0
8329,13
8330,4
8331,3
8332,0
8333,2
8334,3
8335,1
8336,1
8337,3
8338,13
8339,3
8340,4
8341,2
8342,0
8343,11
8344,10
8345,6
8346,1
8347,0
8348,3
8349,2
8350,11
8351,3
8352,12
8353,6
8354,4
8355,3
8356,0
8357,9
8358,4
8359,8
8360,12
8361,9
8362,3
8363,3
8364,10
8365,10
8366,5
8367,6
8368,7
8369,8
8370,5
8371,2
8372,2
8373,1
8374,4
8375,2
8376,4
8377,8
8378,2
8379,2
8380,4
8381,5
8382,1
8383,4
8384,2
8385,11
8386,11
8387,3
8388,5
8389,2
8390,8
8391,1
8392,11
8393,13
8394,0
8395,5
8396,6
8397,1
8398,13
8399,0
8400,0
8401,10
8402,10
8403,6
8404,0
8405,11
8406,7
8407,2
8408,5
8409,4
8410,5
8411,5
8412,1
8413,0
8414,3
8415,11
8416,7
8417,3
8418,4
8419,11
8420,4
8421,6
8422,6
8423,4
8424,13
8425,0
8426,7
8427,12
8428,10
8429,7
8430,7
8431,3
8432,11
8433,4
8434,11
8435,11
8436,1
8437,0
8438,5
8439,3
8440,2
8441,0
8442,2
8443,1
8444,4
8445,12
8446,0
8447,10
8448,8
8449,2
8450,4
8451,8
8452,1
8453,9
8454,0
8455,0
8456,2
8457,3
8458,6
8459,0
8460,4
8461,1
8462,1
8463,0
8464,0
8465,9
8466,6
8467,10
8468,11
8469,3
8470,0
8471,2
8472,1
8473,7
8474,6
8475,4
8476,0
8477,0
8478,3
8479,10
8480,7
8481,1
8482,0
8483,0
8484,12
8485,7
8486,9
8487,0
8488,10
8489,9
8490,2
8491,4
8492,0
8493,3
8494,6
8495,1
8496,13
8497,9
8498,0
8499,1
8500,2
8501,9
8502,0
8503,11
8504,7
8505,2
8506,0
8507,1
8508,5
8509,0
8510,2
8511,0
8512,12
8513,1
8514,5
8515,8
8516,9
8517,0
8518,0
8519,10
8520,7
8521,8
8522,12
8523,0
8524,11
8525,2
8526,5
8527,1
8528,11
8529,12
8530,3
8531,1
8532,2
8533,1
8534,6
8535,6
8536,0
8537,0
8538,8
8539,3
8540,0
8541,8
8542,11
8543,12
8544,3
8545,0
8546,13
8547,3
8548,7
8549,5
8550,6
8551,0
8552,4
8553,8
8554,1
8555,6
8556,11
8557,0
8558,4
8559,2
8560,4
8561,8
8562,1
8563,13
8564,0
8565,9
8566,2
8567,5
8568,6
8569,12
8570,8
8571,6
8572,12
8573,7
8574,9
8575,2
8576,5
8577,9
8578,0
8579,3
8580,5
8581,10
8582,9
8583,9
8584,0
8585,0
8586,11
8587,8
8588,5
